5.000000000000000000e+00 1.938749372410193850e+00 1.094067656515039649e-01
7.000000000000000000e+00 1.267711355036835519e+00 7.577710012637163539e-02
1.000000000000000000e+01 7.944603877349457610e-01 4.873427966546337725e-02
1.500000000000000000e+01 5.252489067483612217e-01 3.885200563417002401e-02
2.100000000000000000e+01 3.798250267463146312e-01 4.589108865337303972e-02
3.100000000000000000e+01 1.807834903351137890e-01 2.585114201614047147e-02
4.400000000000000000e+01 1.457266595330467263e-01 3.196391752416178483e-02
6.400000000000000000e+01 6.854095135261571714e-02 1.211851664560839072e-02
9.200000000000000000e+01 4.849095176524552409e-02 1.079050263105429779e-02
1.320000000000000000e+02 1.029090412057683153e-02 1.206556979330461899e-03
