5.000000000000000000e+00 1.516524537137126094e+00 8.119362690852069409e-02
7.000000000000000000e+00 6.955852134963984579e-01 5.572628633492392874e-02
1.000000000000000000e+01 3.386938387990973687e-01 3.473399155109926223e-02
1.500000000000000000e+01 1.614679917797429975e-01 1.584394062776445233e-02
2.100000000000000000e+01 1.094777352709710716e-01 1.422208772472822319e-02
3.100000000000000000e+01 8.593992712717485327e-02 2.354985044217213636e-02
4.400000000000000000e+01 4.036043146912875190e-02 7.761092387638749909e-03
6.400000000000000000e+01 2.247116184620365220e-02 4.675050824865971573e-03
9.200000000000000000e+01 9.979356465247269520e-03 1.796648780372942780e-03
1.320000000000000000e+02 1.769639081300829284e-03 3.968339648103900823e-04
