5.000000000000000000e+00 4.617791837811824784e+00 2.990090657050620271e-01
7.000000000000000000e+00 2.627019360393722636e+00 1.887993478870116093e-01
1.000000000000000000e+01 2.022863124615672969e+00 2.044703644022904110e-01
1.500000000000000000e+01 8.127921779543988423e-01 8.912505618056026924e-02
2.100000000000000000e+01 5.069918913627649015e-01 6.480731628338155803e-02
3.100000000000000000e+01 3.492386404291946134e-01 7.478535474388461890e-02
4.400000000000000000e+01 4.180848411220083882e-01 1.394472227891070393e-01
6.400000000000000000e+01 1.528425418707738681e-01 2.359705814647353531e-02
9.200000000000000000e+01 7.895035113976708874e-02 1.095580038784391835e-02
1.320000000000000000e+02 2.185344075520123663e-02 2.308014377649400626e-03
