5.000000000000000000e+00 4.289161005703363005e-01 3.189151621775409423e-02
7.000000000000000000e+00 2.551998010453599974e-01 2.100484706085201450e-02
1.000000000000000000e+01 1.455797318427774767e-01 1.362337111203665643e-02
1.500000000000000000e+01 6.658234115795015617e-02 6.598800327472614281e-03
2.100000000000000000e+01 3.617407919564764179e-02 4.206141375803031969e-03
3.100000000000000000e+01 2.879610925318984091e-02 9.747680423108974826e-03
4.400000000000000000e+01 9.639602404530133936e-03 1.382154680131421473e-03
6.400000000000000000e+01 4.574791184099723240e-03 8.738052609489860116e-04
9.200000000000000000e+01 3.125227849852051099e-03 6.455151090306322217e-04
1.320000000000000000e+02 1.183904717459274445e-03 3.604415494764781798e-04
