5.000000000000000000e+00 1.496353005901430056e+00 1.023183769200386867e-01
7.000000000000000000e+00 1.012168563176534475e+00 6.856384139341183126e-02
1.000000000000000000e+01 7.707967842118390589e-01 4.843010387200915451e-02
1.500000000000000000e+01 6.312622545642539995e-01 3.262288693811815632e-02
2.100000000000000000e+01 5.332706873736349218e-01 3.703625270317718876e-02
3.100000000000000000e+01 3.774916801706701963e-01 3.381550503647373640e-02
4.400000000000000000e+01 2.192560779795449388e-01 2.431859920232155164e-02
6.400000000000000000e+01 1.231408302272346961e-01 1.520570867687777265e-02
9.200000000000000000e+01 6.874632116541315452e-02 5.565024301029629188e-03
1.320000000000000000e+02 3.976168025912411169e-02 3.608578358041667801e-03
