5.000000000000000000e+00 1.373304705528879399e+00 4.591706068480040648e-02
7.000000000000000000e+00 1.097066831607708126e+00 3.225607237739848421e-02
1.000000000000000000e+01 8.863866785866508780e-01 2.793918813641747823e-02
1.500000000000000000e+01 6.244466693996351125e-01 2.662686966604178862e-02
2.100000000000000000e+01 3.876014570019195027e-01 2.803411447612469409e-02
3.100000000000000000e+01 2.139220031250924359e-01 2.234199664284213654e-02
4.400000000000000000e+01 1.029338833074017884e-01 1.556825594131743332e-02
6.400000000000000000e+01 3.702649773118345256e-02 6.947021923800920581e-03
9.200000000000000000e+01 1.169733002875146186e-02 1.696923849918097410e-03
1.320000000000000000e+02 6.855240460874778737e-03 1.728287775342875199e-03
