5.000000000000000000e+00 1.693331850110602277e+00 1.395080079356312286e-01
7.000000000000000000e+00 1.191498471538730231e+00 1.034648866598985306e-01
1.000000000000000000e+01 8.313045204140372402e-01 6.930770428714434772e-02
1.500000000000000000e+01 6.780411541104554018e-01 5.839830298385334517e-02
2.100000000000000000e+01 6.681951988753577210e-01 6.438236273719857850e-02
3.100000000000000000e+01 6.430057788031054988e-01 8.318401347492668241e-02
4.400000000000000000e+01 5.294431497792668750e-01 9.043856479916170810e-02
6.400000000000000000e+01 3.018184471697630822e-01 8.088441784330345496e-02
9.200000000000000000e+01 1.234490272572640185e-01 2.021392577258688747e-02
1.320000000000000000e+02 5.334689121948958668e-02 3.564520766469784618e-03
