5.000000000000000000e+00 7.480396906920694367e-01 3.396648325394247686e-02
7.000000000000000000e+00 5.603683117379176792e-01 2.811459475271844630e-02
1.000000000000000000e+01 2.696138902554217620e-01 1.972630550740419458e-02
1.500000000000000000e+01 1.324788015363165816e-01 1.300883555704642966e-02
2.100000000000000000e+01 6.681882011372000663e-02 8.286208227406438934e-03
3.100000000000000000e+01 4.490674204722561874e-02 1.108948025526827925e-02
4.400000000000000000e+01 1.758988330620784440e-02 2.169155955951239043e-03
6.400000000000000000e+01 7.576135172897876038e-03 8.585548454409854284e-04
9.200000000000000000e+01 4.701667077587326840e-03 1.018940293931787843e-03
1.320000000000000000e+02 1.342848614939933828e-03 3.413827574663578579e-04
