5.000000000000000000e+00 1.939093565060447721e+00 1.205936399998521480e-01
7.000000000000000000e+00 1.629336646496561514e+00 9.394725691757961628e-02
1.000000000000000000e+01 1.317223965565945232e+00 8.174157710938362298e-02
1.500000000000000000e+01 7.572509086754626306e-01 6.067985037896540812e-02
2.100000000000000000e+01 3.735344934084716684e-01 4.035433125131891730e-02
3.100000000000000000e+01 2.242794841876231127e-01 3.047126018039864395e-02
4.400000000000000000e+01 1.982555339503871972e-01 4.550280369062928432e-02
6.400000000000000000e+01 7.384369354208722425e-02 1.271282408737028566e-02
9.200000000000000000e+01 4.505537122129578409e-02 9.977703433640862027e-03
1.320000000000000000e+02 1.030004308911213612e-02 8.033805747901985334e-04
