5.000000000000000000e+00 1.239081237686048054e+00 6.997851471832619574e-02
7.000000000000000000e+00 5.643813216243271924e-01 3.853641495644863357e-02
1.000000000000000000e+01 3.153005728633902494e-01 3.187010435050569718e-02
1.500000000000000000e+01 1.472283194926891914e-01 1.432500799758047380e-02
2.100000000000000000e+01 1.083859494818780883e-01 1.515835751164007830e-02
3.100000000000000000e+01 8.891737809817139293e-02 2.397662019642277445e-02
4.400000000000000000e+01 3.732199082213119579e-02 6.492069077500418894e-03
6.400000000000000000e+01 2.288763641006269847e-02 4.162460580847233797e-03
9.200000000000000000e+01 1.016143541113471126e-02 1.748622101535501384e-03
1.320000000000000000e+02 1.769692123274594318e-03 3.968581011286076454e-04
