5.000000000000000000e+00 1.370970950632005803e+00 1.063165593702808387e-01
7.000000000000000000e+00 9.251335197425915036e-01 8.487914808595344029e-02
1.000000000000000000e+01 6.112643598495874908e-01 6.414741848320915096e-02
1.500000000000000000e+01 3.208872235279613960e-01 2.254306659765001331e-02
2.100000000000000000e+01 1.884652447344948856e-01 2.009948871299729878e-02
3.100000000000000000e+01 1.163912335432285006e-01 1.524247116471954058e-02
4.400000000000000000e+01 9.475322331724544966e-02 1.547447381631551593e-02
6.400000000000000000e+01 4.979534524886958247e-02 9.047842718828148431e-03
9.200000000000000000e+01 2.396798964638102020e-02 5.812057820088052836e-03
1.320000000000000000e+02 6.762896514774025501e-03 1.171056606555031642e-03
