5.000000000000000000e+00 6.979379370230881507e-01 3.745429536161656858e-02
7.000000000000000000e+00 3.627305739231068693e-01 2.645034782835072040e-02
1.000000000000000000e+01 1.794081475935233594e-01 1.627287219688496392e-02
1.500000000000000000e+01 1.143759260838713709e-01 1.087720328752772407e-02
2.100000000000000000e+01 6.959649354439347013e-02 9.969304814518206367e-03
3.100000000000000000e+01 3.456962029868584224e-02 5.611225952003902860e-03
4.400000000000000000e+01 1.798092389543815006e-02 2.335230140513907572e-03
6.400000000000000000e+01 8.680682455599603511e-03 1.053189177805532615e-03
9.200000000000000000e+01 5.898033842354937981e-03 1.347341108712672708e-03
1.320000000000000000e+02 1.480799866133145981e-03 3.367900601768300506e-04
