5.000000000000000000e+00 4.435126042403555457e-01 2.969726017530028433e-02
7.000000000000000000e+00 2.656386275288734056e-01 1.744660907003275224e-02
1.000000000000000000e+01 1.785353307768516862e-01 1.124275377327535463e-02
1.500000000000000000e+01 1.318157003917234393e-01 6.690414560818645426e-03
2.100000000000000000e+01 1.101949057449678471e-01 7.917003584106692415e-03
3.100000000000000000e+01 7.496066666751662055e-02 7.196886065932646924e-03
4.400000000000000000e+01 4.308415536178547556e-02 5.388270917365103711e-03
6.400000000000000000e+01 2.274002713494133882e-02 3.518284937827958515e-03
9.200000000000000000e+01 1.172576366403826377e-02 1.186058725136534620e-03
1.320000000000000000e+02 8.437440627964559736e-03 2.485936352786551496e-03
